Date,Platform,Post_ID,Post Type,Likes,Comments,Shares,Impressions,Followers,Audience Age,Audience Gender,Audience Location,Sentiment,Reach,Engagement Rate
2/11/2023,Instagram,Post_20,Text,619,123,342,10496,174554,38,Female,Japan,Positive,4770,13.06
10/19/2023,Twitter,Post_59,Carousel,824,102,67,9873,10429,58,Other,Mongolia,Positive,1919,22.41
5/9/2023,Instagram,Post_16,Video,483,263,51,89355,87770,55,Male,Niger,Positive,1782,42.93
12/17/2023,Twitter,Post_50,Carousel,277,181,442,6987,28676,26,Female,Algeria,Negative,2690,54.72
7/6/2023,Twitter,Post_35,Text,865,68,137,79714,33824,47,Male,Senegal,Positive,1863,57.6
1/10/2023,Facebook,Post_92,Text,383,10,174,81458,13078,48,Other,Poland,Positive,4892,19.05
7/5/2023,Twitter,Post_93,Text,437,133,130,57941,43942,55,Other,Turkey,Positive,997,56.17
2/5/2023,Instagram,Post_8,Text,173,225,43,61811,80470,40,Female,Bhutan,Negative,3243,27.51
2/24/2023,Twitter,Post_15,Image,293,113,359,27024,13893,43,Other,Guinea-Bissau,Positive,3559,21.35
5/9/2023,Instagram,Post_88,Image,313,290,128,58061,74671,61,Other,Pakistan,Neutral,4195,20.36
10/24/2023,Twitter,Post_27,Text,463,208,73,30536,35377,65,Other,Colombia,Negative,2542,18.49
6/17/2023,Facebook,Post_51,Image,262,280,224,21005,63621,61,Female,Uruguay,Negative,3820,33.01
10/13/2023,Twitter,Post_33,Video,595,21,457,10666,46716,55,Female,Spain,Negative,4722,23.17
5/7/2023,Facebook,Post_89,Text,159,118,484,80842,33412,34,Female,Germany,Negative,3278,26.36
10/1/2023,Instagram,Post_9,Text,540,146,161,94132,127631,46,Other,Svalbard & Jan Mayen Islands,Negative,4213,2.52
7/1/2023,Facebook,Post_92,Video,761,279,198,40354,14811,23,Other,Suriname,Negative,2269,35.35
3/26/2023,Instagram,Post_51,Image,398,141,276,53231,191245,45,Female,Suriname,Negative,1954,53.79
9/25/2023,Twitter,Post_47,Carousel,91,193,475,38759,20655,29,Other,Turkey,Negative,1687,75.76
5/15/2023,Twitter,Post_27,Image,602,220,259,2380,23056,19,Male,Bahrain,Neutral,1777,67.3
1/21/2023,Facebook,Post_69,Carousel,545,271,288,37147,58341,49,Male,Lithuania,Neutral,1960,41.53
8/17/2023,Instagram,Post_82,Carousel,999,41,344,10410,61095,37,Female,Suriname,Neutral,4264,22.07
6/18/2023,Facebook,Post_24,Video,619,234,269,27480,45266,48,Other,United Kingdom,Neutral,1210,79.01
6/19/2023,Instagram,Post_60,Video,10,152,333,69867,84730,57,Female,Aruba,Positive,1104,127.72
10/5/2023,Facebook,Post_71,Carousel,666,265,164,24835,11930,31,Male,Bangladesh,Positive,3220,36.71
3/1/2023,Twitter,Post_42,Text,219,123,256,84852,29266,54,Other,Comoros,Neutral,4099,23.49
10/15/2023,Facebook,Post_36,Carousel,517,104,44,50632,97720,29,Female,Marshall Islands,Neutral,1593,93.35
8/12/2023,Facebook,Post_52,Video,405,294,430,91243,34726,33,Female,United States Minor Outlying Islands,Neutral,3421,30.58
2/11/2023,Twitter,Post_34,Carousel,12,120,488,2284,7797,61,Male,Latvia,Negative,1100,80.45
12/16/2023,Facebook,Post_15,Image,220,109,3,54762,40968,50,Male,United States Virgin Islands,Negative,3113,24.83
9/7/2023,Instagram,Post_69,Image,805,6,332,92102,197586,53,Other,Monaco,Negative,744,63.44
1/11/2023,Instagram,Post_17,Video,597,50,381,48335,23709,45,Other,Kazakhstan,Positive,2217,32.43
12/28/2023,Instagram,Post_16,Image,307,19,303,45136,59728,62,Female,Anguilla,Positive,2589,36
1/9/2023,Twitter,Post_19,Image,912,33,4,98974,22319,49,Female,Mali,Positive,1436,73.68
7/29/2023,Facebook,Post_72,Image,848,289,11,57855,42755,46,Other,Belgium,Positive,696,145.69
11/23/2023,Instagram,Post_41,Video,599,148,141,8851,104306,63,Other,Honduras,Negative,2624,30.11
4/29/2023,Twitter,Post_52,Image,490,67,253,91141,47313,37,Other,Mayotte,Neutral,3840,26.3
11/25/2023,Twitter,Post_73,Video,738,41,144,24078,41133,54,Male,Puerto Rico,Neutral,2478,5.21
3/19/2023,Instagram,Post_82,Text,603,300,379,95314,175785,43,Male,Canada,Neutral,3238,20.26
8/24/2023,Instagram,Post_92,Image,119,299,469,79596,48238,56,Other,Jersey,Neutral,4441,14.07
4/21/2023,Facebook,Post_46,Image,934,208,52,70284,72677,44,Female,Botswana,Neutral,1485,35.49
5/9/2023,Instagram,Post_85,Text,274,199,186,53485,139327,48,Female,Zimbabwe,Negative,3323,33.89
4/22/2023,Facebook,Post_34,Carousel,993,4,243,52779,63742,42,Male,Saint Vincent and the Grenadines,Negative,3070,21.86
12/29/2023,Facebook,Post_6,Image,949,46,391,77094,19007,60,Other,Switzerland,Negative,1074,95.62
2/28/2023,Instagram,Post_42,Carousel,104,235,95,63870,115595,23,Male,Syrian Arab Republic,Negative,1568,58.29
7/1/2023,Facebook,Post_40,Video,807,231,179,39464,31679,40,Other,Seychelles,Negative,1116,61.38
5/13/2023,Twitter,Post_85,Image,651,122,158,95096,33511,43,Other,Brazil,Negative,3896,26.44
5/4/2023,Twitter,Post_90,Video,561,252,465,57835,40248,48,Female,Ecuador,Negative,2138,56.55
9/13/2023,Twitter,Post_11,Carousel,878,149,109,70490,8007,24,Male,Bouvet Island (Bouvetoya),Positive,3254,24.86
4/18/2023,Twitter,Post_61,Carousel,784,7,403,74276,23558,61,Male,Ghana,Positive,2272,45.47
3/28/2023,Facebook,Post_42,Carousel,845,144,383,31481,52413,30,Male,Romania,Positive,3520,15.54
9/26/2023,Instagram,Post_83,Carousel,469,150,250,94379,142077,57,Female,Guadeloupe,Positive,2811,40.52
1/13/2023,Instagram,Post_46,Video,486,130,99,76494,194514,64,Female,Saudi Arabia,Positive,2804,51.18
9/12/2023,Twitter,Post_81,Text,56,47,325,25291,13387,24,Female,Mayotte,Positive,3663,13.9
12/5/2023,Twitter,Post_25,Video,770,186,336,20978,7052,56,Male,Niue,Positive,1614,65.99
11/6/2023,Facebook,Post_6,Image,245,79,169,87935,42409,41,Other,Jamaica,Positive,2255,48.43
3/29/2023,Facebook,Post_70,Video,681,16,131,87875,21214,35,Female,Djibouti,Positive,3968,3.76
7/21/2023,Facebook,Post_81,Text,632,170,98,38526,60279,19,Male,Mauritania,Positive,4711,28.1
4/18/2023,Instagram,Post_51,Text,478,150,494,68004,173822,57,Male,Bhutan,Positive,4620,29.65
9/13/2023,Twitter,Post_67,Video,490,241,33,76238,46819,18,Other,Belgium,Positive,2357,30
12/3/2023,Twitter,Post_29,Image,245,89,417,83258,49582,25,Other,Oman,Positive,4281,10.77
11/16/2023,Twitter,Post_22,Image,835,164,365,47623,16809,25,Female,Denmark,Neutral,3518,10.23
4/29/2023,Facebook,Post_65,Video,649,207,166,41545,80771,50,Female,Anguilla,Negative,3867,9.15
1/16/2023,Facebook,Post_90,Image,644,160,437,78108,86993,47,Female,Tuvalu,Negative,1609,36.98
4/5/2023,Facebook,Post_8,Image,64,292,490,68735,75769,31,Other,Eritrea,Negative,2827,34.98
2/25/2023,Facebook,Post_66,Image,438,230,192,65929,61166,58,Female,Maldives,Positive,1023,162.85
11/16/2023,Twitter,Post_40,Text,183,95,203,88567,38958,41,Female,Ukraine,Neutral,1448,54.07
1/20/2023,Instagram,Post_97,Carousel,742,123,113,70755,183781,46,Other,Nigeria,Neutral,2840,35.92
2/10/2023,Facebook,Post_97,Text,82,243,270,61630,75645,30,Male,Somalia,Neutral,666,162.91
12/21/2023,Facebook,Post_73,Text,192,157,455,58843,29388,61,Female,Bahamas,Neutral,1230,89.51
11/8/2023,Facebook,Post_37,Text,172,96,121,55055,38801,18,Female,Rwanda,Neutral,776,85.44
5/4/2023,Twitter,Post_39,Text,430,37,224,12539,34702,40,Female,Lithuania,Neutral,2490,30.6
5/3/2023,Facebook,Post_62,Video,650,109,82,47440,57072,52,Female,Fiji,Neutral,735,114.42
4/3/2023,Twitter,Post_14,Video,656,28,239,44168,43257,20,Male,Bhutan,Neutral,644,56.21
10/4/2023,Instagram,Post_32,Carousel,325,279,14,60321,39172,45,Other,Azerbaijan,Negative,4497,27.51
2/10/2023,Twitter,Post_63,Video,560,246,251,89172,25549,48,Male,Bouvet Island (Bouvetoya),Negative,3365,33.52
5/29/2023,Twitter,Post_78,Video,127,79,228,23797,10429,21,Female,Armenia,Neutral,3729,38.21
3/28/2023,Twitter,Post_44,Text,890,23,282,21847,9113,42,Female,South Georgia and the South Sandwich Islands,Neutral,1828,32.6
6/29/2023,Facebook,Post_96,Video,198,60,477,47226,16050,27,Male,Thailand,Neutral,2282,19.11
5/20/2023,Instagram,Post_46,Carousel,262,223,298,78342,186429,23,Female,Croatia,Positive,832,108.89
2/25/2023,Instagram,Post_51,Text,881,135,359,81295,90196,24,Male,Japan,Positive,2534,34.93
1/14/2023,Twitter,Post_1,Image,378,187,355,56611,20247,57,Male,Morocco,Positive,3558,30.3
5/5/2023,Twitter,Post_24,Video,410,179,350,56913,9841,18,Other,Sri Lanka,Positive,3365,23.09
9/20/2023,Instagram,Post_65,Text,398,197,110,85962,31319,24,Female,Guinea-Bissau,Positive,3366,27.09
12/31/2023,Facebook,Post_51,Video,801,177,429,28056,44716,38,Male,Ethiopia,Negative,4704,20.62
4/17/2023,Twitter,Post_90,Carousel,758,145,99,82502,29518,30,Male,Ethiopia,Negative,3325,20.78
12/3/2023,Twitter,Post_79,Video,884,36,291,41229,15954,50,Male,Greenland,Neutral,964,126.66
12/30/2023,Facebook,Post_23,Text,838,184,494,32080,40123,62,Male,Bhutan,Positive,3639,23.69
10/9/2023,Facebook,Post_36,Image,264,55,138,12081,55042,49,Male,Nepal,Negative,1578,41.38
1/19/2023,Facebook,Post_20,Text,140,226,127,29188,89924,42,Male,Guinea,Negative,3230,33.93
3/29/2023,Facebook,Post_29,Video,693,214,449,65144,29874,64,Female,Martinique,Negative,3581,8.46
1/26/2023,Twitter,Post_66,Image,806,87,280,84236,9594,56,Female,Ecuador,Negative,4116,12.97
6/2/2023,Facebook,Post_37,Text,108,213,273,29823,25263,29,Other,Australia,Negative,3181,20.69
6/11/2023,Facebook,Post_11,Image,715,97,460,74736,83252,30,Female,Australia,Positive,3333,17.43
9/19/2023,Facebook,Post_16,Carousel,945,110,414,90959,54013,19,Other,Seychelles,Negative,3597,20.54
8/12/2023,Facebook,Post_73,Image,72,21,388,95178,12833,43,Female,Jordan,Negative,1425,33.12
10/8/2023,Twitter,Post_69,Carousel,101,266,182,97452,19505,62,Other,Haiti,Negative,3547,16.27
4/4/2023,Instagram,Post_49,Carousel,482,125,143,30311,124328,37,Male,Albania,Negative,1063,96.33
1/3/2023,Twitter,Post_73,Carousel,149,59,48,92671,39133,47,Male,Ukraine,Negative,1001,38.96
9/29/2023,Instagram,Post_9,Carousel,884,60,232,38860,189138,20,Female,Cyprus,Negative,2403,23.43
6/19/2023,Twitter,Post_62,Image,765,75,103,60736,36855,43,Female,Sweden,Negative,4547,28.72
5/13/2023,Facebook,Post_47,Image,311,249,487,77555,63682,54,Female,Liechtenstein,Negative,2849,53.6
2/1/2023,Twitter,Post_82,Carousel,83,9,159,96533,22442,36,Female,El Salvador,Negative,1420,25.42
5/22/2023,Facebook,Post_33,Image,233,105,415,58113,34188,55,Female,Uzbekistan,Positive,2686,29.64
9/7/2023,Twitter,Post_17,Image,620,218,189,32899,47523,32,Female,Belgium,Neutral,3407,23.19
10/29/2023,Twitter,Post_94,Carousel,966,94,492,78905,6308,26,Male,Botswana,Positive,4335,19.84
5/4/2023,Instagram,Post_68,Carousel,220,38,99,13858,86623,18,Female,Western Sahara,Neutral,2516,29.17
12/27/2023,Instagram,Post_75,Video,859,134,29,4915,194527,60,Female,Peru,Neutral,4079,34.86
11/19/2023,Instagram,Post_50,Carousel,736,3,366,38928,88849,40,Female,Martinique,Neutral,3899,11.98
11/22/2023,Twitter,Post_61,Image,803,191,176,56582,29407,30,Female,Sudan,Neutral,2859,36.06
12/28/2023,Facebook,Post_4,Video,408,103,76,5412,63050,32,Other,Kiribati,Neutral,4126,9.69
4/28/2023,Facebook,Post_91,Image,963,285,22,45760,93291,64,Male,Croatia,Negative,3016,29.94
6/14/2023,Facebook,Post_44,Carousel,942,42,488,56773,89766,55,Female,Austria,Neutral,612,143.46
4/8/2023,Facebook,Post_37,Text,147,290,431,53901,29874,60,Female,Vanuatu,Positive,4183,17.09
1/30/2023,Instagram,Post_100,Image,637,39,271,39564,59506,37,Other,Somalia,Positive,3899,4.13
10/14/2023,Twitter,Post_92,Carousel,84,139,323,80071,46138,59,Other,Turkey,Positive,4852,14.78
9/16/2023,Facebook,Post_89,Carousel,822,104,189,82547,65371,45,Male,North Macedonia,Positive,3236,9.24
10/19/2023,Instagram,Post_60,Image,576,210,408,94633,139813,57,Female,Singapore,Neutral,1185,97.55
6/15/2023,Facebook,Post_22,Image,26,234,276,40186,90111,23,Female,French Guiana,Neutral,1928,23.39
3/14/2023,Twitter,Post_56,Video,397,155,354,41498,9125,43,Male,Turks and Caicos Islands,Neutral,1702,49.71
11/27/2023,Twitter,Post_85,Video,648,13,286,44932,39329,27,Male,Bahamas,Neutral,3304,16.89
2/3/2023,Instagram,Post_43,Text,755,167,49,30124,21240,18,Female,Guadeloupe,Negative,2634,20.27
4/24/2023,Twitter,Post_9,Text,639,185,119,42835,44591,37,Male,France,Negative,3882,16.67
6/13/2023,Twitter,Post_74,Carousel,273,141,479,63462,5341,23,Other,Korea,Positive,2488,16.68
5/7/2023,Twitter,Post_78,Carousel,787,156,253,93752,9491,18,Female,Mali,Neutral,3539,12.01
1/31/2023,Facebook,Post_84,Carousel,970,223,254,68155,32710,55,Female,Taiwan,Neutral,3351,34.74
8/26/2023,Facebook,Post_65,Carousel,347,47,373,97966,78517,20,Female,Liechtenstein,Positive,4249,10.76
8/19/2023,Facebook,Post_46,Video,42,203,208,60520,69842,41,Male,Belarus,Neutral,2324,39.03
5/9/2023,Facebook,Post_52,Text,970,219,208,66304,65265,25,Male,Nicaragua,Neutral,4712,4.67
12/1/2023,Twitter,Post_93,Video,81,24,85,19981,27963,65,Female,Congo,Positive,3798,10.48
10/23/2023,Twitter,Post_45,Text,849,297,205,46326,36367,52,Female,Guinea-Bissau,Positive,4067,21.19
12/5/2023,Instagram,Post_10,Video,960,4,79,61484,33957,60,Male,Montenegro,Positive,996,79.32
4/5/2023,Facebook,Post_20,Video,54,8,482,14810,66933,45,Other,Fiji,Negative,1549,57.52
2/22/2023,Facebook,Post_3,Carousel,881,271,296,21512,14185,37,Other,Trinidad and Tobago,Positive,3864,22.57
7/9/2023,Instagram,Post_36,Video,413,195,9,57211,124051,26,Male,Martinique,Positive,3430,7.7
2/24/2023,Facebook,Post_77,Image,215,273,53,59187,50705,64,Male,Brunei Darussalam,Positive,4481,12.07
5/21/2023,Facebook,Post_99,Text,876,0,385,6943,72668,38,Male,Estonia,Positive,1069,77.08
4/11/2023,Twitter,Post_15,Image,374,11,439,58020,12204,21,Female,Mayotte,Positive,2109,54.81
11/23/2023,Twitter,Post_10,Text,294,24,409,72542,40178,42,Other,Vietnam,Positive,1705,58.48
2/2/2023,Twitter,Post_8,Carousel,101,136,70,43821,19234,31,Female,Vanuatu,Positive,2935,15.71
2/10/2023,Instagram,Post_88,Video,575,56,374,88386,119395,45,Female,Palau,Positive,4239,12.05
6/1/2023,Twitter,Post_61,Carousel,262,265,41,49200,8385,32,Other,Moldova,Positive,4362,17.22
6/30/2023,Instagram,Post_84,Image,912,298,161,52444,46057,23,Other,Switzerland,Positive,4561,13.86
6/20/2023,Facebook,Post_45,Text,313,249,325,99924,93435,20,Male,Guernsey,Negative,3282,18.16
9/15/2023,Twitter,Post_30,Carousel,872,246,314,74275,23706,19,Male,Moldova,Positive,777,35.14
2/18/2023,Twitter,Post_58,Text,483,67,387,44666,21993,26,Other,Dominican Republic,Positive,4163,26.78
10/18/2023,Twitter,Post_4,Text,53,230,153,74423,10963,52,Other,Portugal,Negative,3974,36.97
6/14/2023,Facebook,Post_88,Carousel,786,59,365,38697,84026,63,Female,El Salvador,Negative,3078,28.98
8/30/2023,Twitter,Post_88,Video,135,72,144,93543,7170,40,Other,Rwanda,Negative,2084,29.37
7/25/2023,Twitter,Post_6,Video,780,190,428,79336,14760,26,Male,Cameroon,Negative,4139,19.88
1/14/2023,Facebook,Post_32,Video,928,293,473,28986,26197,51,Other,Benin,Neutral,656,121.04
9/21/2023,Facebook,Post_2,Text,73,243,246,81854,74221,23,Other,American Samoa,Neutral,4900,13.51
1/4/2023,Facebook,Post_3,Image,391,119,360,58017,98144,38,Male,Tunisia,Neutral,4354,23.79
3/1/2023,Twitter,Post_88,Carousel,225,76,251,8567,33374,40,Female,Oman,Positive,4262,14.01
5/20/2023,Facebook,Post_98,Text,633,96,444,47108,81884,56,Other,Morocco,Positive,1911,50.39
11/21/2023,Instagram,Post_46,Video,112,74,163,29254,178001,18,Other,Argentina,Negative,4086,17.11
7/20/2023,Twitter,Post_45,Image,459,192,461,98912,49485,46,Male,United States of America,Negative,2324,50.09
9/14/2023,Twitter,Post_18,Image,201,165,242,55993,42028,64,Male,Bolivia,Positive,2385,12.75
11/2/2023,Twitter,Post_36,Image,342,255,190,66765,35917,30,Female,Solomon Islands,Positive,817,70.5
1/20/2023,Twitter,Post_35,Carousel,577,6,1,83972,46827,48,Other,Greenland,Positive,4388,21.95
3/15/2023,Twitter,Post_80,Text,196,48,392,66836,31277,48,Other,Saint Barthelemy,Positive,3147,28.12
8/14/2023,Instagram,Post_38,Video,221,173,300,39136,139021,50,Other,South Georgia and the South Sandwich Islands,Positive,2180,59.95
2/20/2023,Facebook,Post_59,Carousel,921,254,112,66706,78580,56,Male,Nepal,Positive,3669,17.17
1/4/2023,Twitter,Post_34,Text,157,56,330,11217,30715,28,Female,Cote d'Ivoire,Negative,860,132.33
9/3/2023,Facebook,Post_11,Text,438,209,53,73533,68611,54,Other,Mozambique,Negative,3382,25.28
4/23/2023,Twitter,Post_22,Text,953,88,418,4335,24792,35,Female,United Arab Emirates,Positive,934,80.94
5/5/2023,Facebook,Post_34,Video,412,160,266,28313,61134,56,Female,Bulgaria,Neutral,1086,22.74
4/18/2023,Facebook,Post_85,Image,561,162,437,22953,42586,31,Female,Malta,Positive,1553,73.73
4/8/2023,Facebook,Post_96,Image,144,258,360,27036,75794,53,Other,Tuvalu,Positive,2572,27.72
4/20/2023,Instagram,Post_70,Text,705,93,233,64368,142554,31,Male,South Georgia and the South Sandwich Islands,Neutral,1696,40.86
12/1/2023,Twitter,Post_14,Image,433,1,126,62799,17494,33,Female,Namibia,Neutral,2155,32.81
2/1/2023,Instagram,Post_33,Image,283,179,303,19227,194512,35,Other,Djibouti,Positive,3690,16.02
11/16/2023,Facebook,Post_29,Video,19,192,91,30901,88838,56,Other,Australia,Positive,2504,52.64
5/3/2023,Facebook,Post_93,Carousel,880,186,321,64395,15305,26,Male,Slovenia,Neutral,2058,57.77
6/3/2023,Facebook,Post_91,Video,85,184,58,49077,36080,65,Other,Uruguay,Negative,1024,57.23
3/28/2023,Twitter,Post_23,Image,795,150,126,43398,15033,34,Female,French Guiana,Neutral,2852,12.97
2/25/2023,Twitter,Post_83,Carousel,800,59,85,84761,5072,50,Female,Isle of Man,Negative,4489,19.34
9/5/2023,Facebook,Post_45,Image,75,271,421,8971,11871,65,Male,Andorra,Negative,4524,21.13
6/22/2023,Instagram,Post_86,Video,945,121,347,70603,181365,60,Other,Croatia,Negative,989,78.46
3/26/2023,Facebook,Post_29,Image,839,83,170,38843,13792,53,Other,Latvia,Negative,4034,27.76
6/9/2023,Instagram,Post_13,Image,505,129,197,86115,94049,22,Other,Korea,Positive,2179,35.52
5/23/2023,Facebook,Post_50,Text,882,62,361,51848,46260,62,Female,San Marino,Positive,2128,42.72
2/20/2023,Instagram,Post_19,Carousel,746,227,184,69346,142324,33,Male,Cape Verde,Positive,4592,12.15
1/8/2023,Facebook,Post_86,Video,430,102,124,60055,19755,29,Female,Comoros,Positive,4312,17.49
10/20/2023,Facebook,Post_17,Carousel,279,249,208,94004,28600,48,Other,Finland,Positive,1166,125.9
3/28/2023,Twitter,Post_5,Image,310,200,338,10560,41400,26,Male,Martinique,Positive,2176,55.79
6/5/2023,Twitter,Post_49,Image,160,268,28,20340,23435,24,Female,Germany,Negative,2297,35.26
1/22/2023,Facebook,Post_8,Carousel,962,154,98,14920,86399,34,Male,Slovenia,Negative,2811,7.08
9/19/2023,Instagram,Post_11,Image,478,113,160,36632,80069,43,Male,Hungary,Negative,4060,12.02
6/27/2023,Facebook,Post_87,Carousel,718,149,269,56860,20504,56,Female,Iraq,Negative,2994,34.84
2/10/2023,Twitter,Post_72,Image,132,74,311,71347,47542,60,Male,Brazil,Negative,4097,29.53
2/1/2023,Facebook,Post_28,Image,622,0,316,78739,67776,61,Female,Korea,Negative,1109,136.16
8/26/2023,Twitter,Post_81,Video,208,77,325,21834,47594,35,Female,Sweden,Negative,527,214.23
1/14/2023,Facebook,Post_73,Video,714,75,223,27077,88184,38,Female,Lithuania,Negative,4595,26.05
11/21/2023,Twitter,Post_48,Text,703,150,114,26353,9276,43,Male,Yemen,Positive,3258,37.75
12/19/2023,Facebook,Post_11,Carousel,784,277,358,15265,68611,64,Male,Qatar,Positive,2775,30.77
9/28/2023,Instagram,Post_58,Carousel,997,72,274,41968,66483,37,Male,Mexico,Positive,1241,115.87
2/13/2023,Instagram,Post_86,Image,854,92,202,51803,31701,22,Female,Serbia,Positive,2785,16.66
8/24/2023,Twitter,Post_41,Video,932,261,56,76200,18903,56,Other,China,Negative,3098,10.88
9/17/2023,Facebook,Post_28,Image,809,269,476,68041,86661,55,Other,Saint Helena,Negative,2785,41.58
7/6/2023,Twitter,Post_34,Text,441,130,98,91440,25588,40,Female,Lithuania,Negative,1888,65.73
1/12/2023,Twitter,Post_49,Carousel,748,217,293,57038,9466,24,Other,Latvia,Positive,1137,18.56
1/26/2023,Facebook,Post_83,Video,59,54,264,20811,13084,53,Other,Zambia,Negative,1034,89.85
8/30/2023,Twitter,Post_97,Text,549,112,499,46887,45740,20,Other,Saint Pierre and Miquelon,Neutral,2989,24.79
10/26/2023,Instagram,Post_98,Video,669,172,116,73380,54331,34,Male,Cape Verde,Neutral,4968,17.03
8/2/2023,Twitter,Post_57,Video,399,260,144,58709,33109,44,Male,Antigua and Barbuda,Neutral,4466,14.38
12/27/2023,Instagram,Post_43,Video,280,64,188,8508,24088,21,Other,Cuba,Negative,2543,37.08
4/28/2023,Facebook,Post_82,Carousel,530,75,396,24691,76974,50,Other,Mozambique,Negative,3434,23.85
1/15/2023,Instagram,Post_10,Text,347,197,37,51121,49298,35,Male,Martinique,Negative,1547,21.59
4/3/2023,Facebook,Post_25,Text,373,110,382,4428,55171,34,Male,Iran,Negative,645,155.35
3/15/2023,Facebook,Post_85,Video,538,95,151,84107,69605,42,Male,Togo,Negative,3925,19.49
10/11/2023,Instagram,Post_85,Image,701,100,6,56099,110073,47,Male,Norfolk Island,Neutral,4921,17.19
10/3/2023,Twitter,Post_68,Image,877,269,497,55978,47869,50,Female,Morocco,Positive,1790,70.89
2/16/2023,Facebook,Post_61,Text,118,125,249,41440,71210,35,Female,Guinea-Bissau,Positive,4403,24.76
3/27/2023,Facebook,Post_16,Text,642,285,222,73204,11503,25,Male,Eritrea,Neutral,4740,17.76
2/26/2023,Twitter,Post_59,Image,937,78,397,91784,17918,36,Female,Namibia,Negative,1251,61.55
4/16/2023,Facebook,Post_2,Video,738,170,147,22879,33872,40,Other,Benin,Positive,1588,62.53
